-0.003280	0.006195	-0.009412 
0.000765	-0.003235	-0.006655 
-0.007021	0.005437	-0.006465 
-0.004171	-0.011274	-0.001911 
0.009052	-0.001646	0.002475 
0.000258	0.002373	-0.017084 
0.008432	0.002104	0.008599 
0.003879	-0.002983	-0.001005 
-0.000859	-0.003376	0.007702 
0.009209	-0.002736	0.010207 
-0.008278	-0.006464	-0.008988 
0.001493	-0.009326	-0.004952 
0.012445	-0.002668	-0.006186 
-0.004073	-0.001549	0.001112 
0.003544	-0.001393	-0.013104 
-0.004597	-0.005775	0.011191 
-0.002585	-0.007487	-0.005830 
-0.001250	-0.000918	-0.007321 
-0.007714	-0.005102	0.005138 
0.002271	0.001667	0.000447 
-0.007943	0.003976	0.009685 
0.013450	-0.006267	-0.015237 
-0.000651	-0.006381	0.005410 
0.004224	-0.012992	0.000199 
-0.001087	0.014010	0.010915 
-0.005006	0.004150	0.011250 
0.004216	0.008937	-0.001942 
-0.010973	0.004391	-0.000636 
0.010902	-0.015801	-0.007040 
-0.002435	0.004719	0.001378 
-0.011051	-0.007215	-0.004517 
0.003522	-0.005747	-0.006948 
-0.005162	0.004269	-0.011474 
-0.014176	-0.007345	0.004364 
0.002250	-0.002860	0.002428 
-0.001346	-0.017350	-0.002520 
-0.004788	0.004392	-0.001979 
0.003631	0.020243	-0.001927 
0.012015	-0.003290	0.009923 
-0.013311	0.008405	0.004467 
0.000804	-0.004416	0.001938 
0.004276	0.003516	0.010562 
-0.002219	-0.000553	0.004256 
0.006353	0.005416	-0.006005 
0.001496	-0.001076	-0.008365 
-0.002745	-0.012771	-0.003852 
-0.012469	0.002260	-0.005627 
-0.004708	0.000077	0.009039 
0.003186	-0.000501	-0.002437 
-0.009869	0.004637	0.003051 
-0.000236	-0.002595	0.001047 
-0.003361	0.007833	-0.004908 
-0.004580	0.006852	-0.005399 
-0.005268	-0.001017	-0.004814 
-0.002860	0.003253	-0.003702 
0.001691	-0.004344	0.005892 
0.010148	-0.000478	0.010031 
0.001035	-0.000800	0.003737 
0.007797	-0.001137	-0.006332 
-0.004662	0.005483	0.006074 
-0.003028	-0.001734	0.017124 
-0.004758	0.000304	0.004592 
0.007543	0.016397	-0.006725 
0.000147	-0.006337	0.000770 
-0.000884	0.007060	0.000386 
0.005577	-0.011804	0.015715 
-0.001365	-0.006514	-0.005341 
0.014700	-0.014311	0.003421 
0.001110	-0.002405	-0.007420 
-0.004100	-0.005287	-0.003789 
-0.005626	-0.003345	0.004180 
-0.007985	-0.006280	-0.007631 
0.000216	0.013201	0.000608 
-0.006031	0.011679	-0.009291 
0.009768	-0.001288	-0.001709 
0.001787	0.010857	0.003570 
-0.007734	0.000869	0.001054 
0.002268	-0.010268	0.011054 
-0.017752	-0.004104	0.012493 
-0.003181	0.000833	-0.005814 
0.005506	0.005924	-0.003791 
-0.003303	0.008733	0.002022 
0.006964	-0.009413	-0.006200 
-0.005159	-0.000389	-0.003958 
0.003515	0.008574	0.003151 
-0.004728	-0.016541	0.002459 
0.003609	0.001116	0.000450 
-0.001236	-0.001965	0.006687 
-0.008386	-0.007210	0.003300 
-0.004951	0.009331	0.008600 
0.004112	-0.001984	-0.002841 
0.002809	0.011346	-0.001202 
-0.005787	-0.013269	-0.016775 
0.005592	-0.007375	0.002680 
0.002364	0.003462	-0.001925 
-0.007263	-0.001435	0.002628 
-0.004787	0.011411	0.018328 
0.008228	-0.007253	0.024169 
-0.014872	-0.008356	0.011937 
-0.001372	-0.001632	0.004259 
0.013615	-0.003273	0.002996 
-0.003877	-0.007985	-0.001177 
0.006824	-0.007987	-0.000341 
0.010282	0.001062	0.003249 
-0.002318	0.002129	0.001076 
0.009465	-0.002567	-0.016185 
0.001196	0.009441	0.009837 
-0.000984	0.011598	-0.005129 
-0.009658	0.002661	0.007105 
0.001942	-0.001390	-0.012765 
-0.013268	-0.003129	0.004336 
-0.012240	-0.002584	0.006353 
0.005250	-0.002630	0.000442 
-0.004479	-0.017609	-0.002572 
-0.000612	-0.003999	0.009026 
-0.000181	-0.001021	0.003496 
0.000543	-0.004832	0.010995 
0.014277	-0.000267	-0.004428 
0.008340	-0.000058	-0.004076 
0.007652	0.009195	0.010783 
-0.014593	-0.008386	0.008154 
0.000545	-0.003136	-0.004351 
0.002371	0.006727	0.000059 
0.017109	-0.000776	-0.010024 
0.013210	0.000488	0.010878 
0.005147	0.012975	0.003606 
-0.016192	0.004118	-0.008645 
-0.006884	0.007823	-0.002267 
0.001850	0.017339	0.007633 
-0.001268	-0.010815	0.002404 
-0.013046	0.008234	-0.004302 
-0.006935	0.003941	-0.008440 
-0.012841	0.006780	-0.002732 
0.008056	0.004285	-0.001291 
-0.007720	0.001706	0.005872 
-0.006682	-0.002917	0.007164 
-0.001189	-0.005029	-0.007760 
0.000795	-0.001171	0.007623 
-0.000468	0.003566	-0.006902 
-0.004469	0.008796	0.004055 
0.007703	-0.009545	-0.005078 
-0.004702	-0.005334	-0.009001 
-0.004517	0.008183	0.010441 
-0.006959	-0.019421	-0.007611 
-0.006660	-0.003817	-0.004531 
-0.004992	-0.010458	0.006024 
0.001743	0.001483	-0.009847 
0.000840	0.000143	0.005095 
-0.001443	0.014069	-0.012695 
-0.004684	-0.003406	-0.002030 
-0.007992	-0.005013	0.011214 
0.005071	-0.010744	0.004157 
0.001066	-0.014856	-0.005090 
0.002023	-0.007366	0.007465 
-0.006248	0.003208	0.005544 
-0.003672	0.004728	0.002243 
0.012120	0.002272	0.005427 
-0.001375	0.006303	0.000561 
0.010600	0.005246	-0.001529 
-0.010595	0.004600	-0.016883 
-0.005315	-0.012578	0.007992 
0.000836	0.012854	0.002670 
-0.009269	-0.006212	-0.004933 
0.007481	-0.004210	0.004859 
0.003157	0.002208	-0.002167 
-0.002574	-0.007927	0.001411 
0.002732	0.011740	0.003828 
0.002379	-0.002756	-0.000011 
-0.002858	0.003874	0.007227 
-0.009673	-0.001204	0.013605 
0.008853	-0.002853	-0.002436 
0.003825	-0.005958	-0.009429 
0.003751	-0.003424	-0.004791 
0.000465	0.010723	-0.002016 
