-0.040568	-2.606559	-98.872437 
-0.043464	-2.617381	-98.871742 
-0.042214	-2.617214	-98.864937 
-0.048936	-2.611643	-98.865662 
-0.028557	-2.618672	-98.857620 
-0.040382	-2.617500	-98.849632 
-0.047459	-2.627637	-98.853355 
-0.045232	-2.636859	-98.855530 
-0.053701	-2.644678	-98.847359 
-0.050045	-2.641795	-98.834404 
-0.057710	-2.662394	-98.828194 
-0.050718	-2.670156	-98.815216 
-0.042141	-2.683669	-98.809441 
-0.036173	-2.700766	-98.809807 
-0.043387	-2.700877	-98.824348 
-0.039315	-2.699167	-98.823166 
-0.044355	-2.711600	-98.815628 
-0.054126	-2.705330	-98.809380 
-0.064659	-2.710322	-98.835938 
-0.066316	-2.700181	-98.840508 
-0.065867	-2.704945	-98.828812 
-0.056911	-2.694057	-98.844925 
-0.057308	-2.691687	-98.831772 
-0.067967	-2.688432	-98.833916 
-0.061723	-2.689021	-98.836922 
-0.051782	-2.672604	-98.827034 
-0.039174	-2.675383	-98.821678 
-0.051147	-2.677848	-98.825554 
-0.059880	-2.691231	-98.822525 
-0.063663	-2.691737	-98.811523 
-0.076617	-2.681063	-98.813278 
-0.077779	-2.677070	-98.814949 
-0.098382	-2.689194	-98.815559 
-0.114339	-2.695870	-98.818230 
-0.116507	-2.692679	-98.809082 
-0.119176	-2.699352	-98.805382 
-0.144643	-2.703028	-98.786850 
-0.157673	-2.695100	-98.798706 
-0.151773	-2.703343	-98.779182 
-0.159493	-2.710810	-98.766647 
-0.164642	-2.701149	-98.782066 
-0.153201	-2.696634	-98.781029 
-0.173069	-2.702291	-98.756203 
-0.175034	-2.695120	-98.773117 
-0.176747	-2.703384	-98.774109 
-0.176565	-2.701511	-98.764343 
-0.168622	-2.714501	-98.775970 
-0.176916	-2.702897	-98.781303 
-0.161473	-2.720702	-98.775917 
-0.166604	-2.721689	-98.771271 
-0.159963	-2.723572	-98.753601 
-0.168284	-2.716876	-98.754707 
-0.176706	-2.720172	-98.755836 
-0.193696	-2.728699	-98.759781 
-0.194177	-2.731553	-98.770775 
-0.207109	-2.728019	-98.775345 
-0.203862	-2.712132	-98.771538 
-0.219405	-2.720235	-98.759605 
-0.226348	-2.721370	-98.746269 
-0.240426	-2.731876	-98.747078 
-0.243624	-2.735752	-98.737541 
-0.250010	-2.730129	-98.732269 
-0.233478	-2.733838	-98.742386 
-0.218571	-2.740569	-98.727303 
-0.215759	-2.715828	-98.707130 
-0.221318	-2.710594	-98.699554 
-0.201413	-2.707587	-98.676620 
-0.194673	-2.705169	-98.681572 
-0.191647	-2.703178	-98.703499 
-0.201766	-2.715709	-98.700417 
-0.204387	-2.731401	-98.698204 
-0.204392	-2.717818	-98.696869 
-0.204801	-2.694931	-98.693810 
-0.205913	-2.685228	-98.709755 
-0.208900	-2.699669	-98.713837 
-0.199327	-2.715295	-98.708305 
-0.202723	-2.717320	-98.715553 
-0.198820	-2.728091	-98.710999 
-0.200338	-2.738402	-98.701843 
-0.209298	-2.733816	-98.698143 
-0.193834	-2.730050	-98.679581 
-0.183299	-2.743937	-98.679642 
-0.179680	-2.738235	-98.668526 
-0.179090	-2.731567	-98.670479 
-0.164349	-2.726825	-98.672020 
-0.190827	-2.738502	-98.668549 
-0.194853	-2.740019	-98.658997 
-0.174762	-2.739722	-98.653152 
-0.172228	-2.742811	-98.641144 
-0.180571	-2.741459	-98.612198 
-0.184272	-2.728965	-98.595726 
-0.174122	-2.713668	-98.576309 
-0.181979	-2.717129	-98.591202 
-0.178826	-2.726426	-98.590805 
-0.170535	-2.725994	-98.591797 
-0.175957	-2.738690	-98.577415 
-0.183825	-2.720223	-98.579048 
-0.185696	-2.720525	-98.583351 
-0.177725	-2.723815	-98.570747 
-0.188628	-2.740157	-98.575790 
-0.186714	-2.738516	-98.587685 
-0.193683	-2.747179	-98.593658 
-0.184552	-2.756655	-98.590096 
-0.181797	-2.759070	-98.589661 
-0.169276	-2.774056	-98.593979 
-0.158631	-2.757771	-98.570587 
-0.140417	-2.767091	-98.568932 
-0.144250	-2.771820	-98.571938 
-0.163890	-2.766768	-98.578056 
-0.163565	-2.767876	-98.569855 
-0.156789	-2.772197	-98.568619 
-0.155689	-2.788224	-98.555428 
-0.164973	-2.793884	-98.542458 
-0.163390	-2.805263	-98.539261 
-0.164987	-2.827170	-98.528069 
-0.158467	-2.818115	-98.527313 
-0.174885	-2.822219	-98.518745 
-0.180238	-2.818897	-98.522728 
-0.168708	-2.826689	-98.538239 
-0.161028	-2.833344	-98.537704 
-0.158997	-2.831835	-98.547020 
-0.159552	-2.836358	-98.557953 
-0.151419	-2.831286	-98.557625 
-0.157890	-2.843848	-98.577515 
-0.162076	-2.849041	-98.558594 
-0.173830	-2.825301	-98.545624 
-0.184383	-2.822973	-98.552551 
-0.178295	-2.813247	-98.563370 
-0.171932	-2.793750	-98.541367 
-0.184271	-2.810573	-98.557686 
-0.193531	-2.808983	-98.558632 
-0.201657	-2.788729	-98.568138 
-0.196661	-2.787840	-98.563934 
-0.188803	-2.800422	-98.556679 
-0.187625	-2.792094	-98.559868 
-0.186373	-2.803154	-98.567230 
-0.190389	-2.803946	-98.581337 
-0.195832	-2.799518	-98.588463 
-0.197057	-2.796234	-98.609009 
-0.216201	-2.774253	-98.614273 
-0.210695	-2.771092	-98.621521 
-0.204056	-2.755016	-98.628700 
-0.195983	-2.744311	-98.637886 
-0.203546	-2.758762	-98.625824 
-0.215965	-2.746745	-98.623085 
-0.223899	-2.749768	-98.630913 
-0.236677	-2.756886	-98.632935 
-0.228633	-2.779265	-98.636711 
-0.228056	-2.776495	-98.652679 
-0.237636	-2.782050	-98.672188 
-0.242290	-2.788485	-98.664940 
-0.235109	-2.784019	-98.662560 
-0.236710	-2.809960	-98.672745 
-0.250289	-2.809186	-98.664871 
-0.257873	-2.786983	-98.673492 
-0.257841	-2.784461	-98.682343 
-0.262245	-2.785777	-98.681877 
-0.252293	-2.803024	-98.668625 
-0.242656	-2.811157	-98.673050 
-0.252900	-2.821631	-98.694183 
-0.252496	-2.842526	-98.694962 
-0.255580	-2.857010	-98.708260 
-0.252293	-2.875918	-98.718910 
-0.254261	-2.875793	-98.723366 
-0.262954	-2.884893	-98.736031 
-0.266328	-2.904053	-98.734283 
-0.260360	-2.915150	-98.741730 
-0.256660	-2.915545	-98.757126 
-0.261773	-2.922217	-98.758400 
-0.279207	-2.935609	-98.754372 
-0.284649	-2.927229	-98.768860 
-0.268006	-2.935014	-98.790848 
-0.258702	-2.934990	-98.803413 
-0.262590	-2.927192	-98.824638 
-0.250179	-2.922375	-98.808159 
-0.237569	-2.922015	-98.803345 
-0.227267	-2.928692	-98.804520 
-0.220199	-2.934179	-98.823456 
-0.214079	-2.939264	-98.836250 
-0.214982	-2.952423	-98.849113 
-0.219155	-2.955002	-98.862160 
-0.220147	-2.942919	-98.883492 
-0.219894	-2.928504	-98.896759 
-0.215149	-2.942796	-98.895744 
-0.205529	-2.949564	-98.899689 
-0.197307	-2.951808	-98.907257 
-0.204273	-2.946894	-98.921616 
-0.199255	-2.930823	-98.930923 
-0.198507	-2.930212	-98.922707 
-0.203574	-2.941775	-98.931534 
-0.202212	-2.941592	-98.940491 
-0.212255	-2.949676	-98.951843 
-0.205974	-2.945889	-98.945213 
-0.226339	-2.953754	-98.961456 
-0.226948	-2.969362	-98.956161 
-0.231679	-2.969103	-98.981812 
-0.235535	-2.974177	-98.977997 
-0.231740	-2.963999	-98.972061 
-0.223498	-2.977591	-98.973198 
-0.216320	-2.982735	-98.968857 
-0.209584	-2.989500	-98.960495 
-0.203594	-2.978540	-98.958115 
-0.196346	-2.994953	-98.951233 
-0.191506	-2.997422	-98.955589 
-0.178632	-3.015465	-98.949265 
-0.193071	-3.035408	-98.968971 
-0.191360	-3.019212	-98.965797 
-0.191017	-3.018507	-98.980385 
-0.191832	-3.020010	-98.981056 
-0.192323	-3.001712	-99.013985 
-0.184985	-3.011933	-99.035484 
-0.186176	-3.013623	-99.050064 
-0.187529	-3.003367	-99.050209 
-0.201753	-3.008809	-99.074417 
-0.200098	-3.051276	-99.058640 
-0.212240	-3.053681	-99.064636 
-0.228518	-3.061939	-99.099365 
-0.227282	-3.076295	-99.118721 
-0.231134	-3.090676	-99.132965 
-0.241171	-3.098585	-99.160439 
-0.228840	-3.104325	-99.180893 
-0.239000	-3.088615	-99.200096 
-0.250524	-3.079426	-99.212685 
-0.245206	-3.074005	-99.235779 
-0.256906	-3.086035	-99.269836 
-0.269099	-3.100647	-99.275520 
-0.263786	-3.102166	-99.274681 
-0.259399	-3.113860	-99.290756 
-0.260964	-3.119268	-99.284035 
-0.262376	-3.116682	-99.308212 
-0.248883	-3.112427	-99.322601 
-0.246772	-3.092403	-99.324081 
-0.255317	-3.091977	-99.348015 
-0.264195	-3.087507	-99.366508 
-0.259666	-3.097020	-99.379761 
-0.263473	-3.080948	-99.402992 
-0.255875	-3.074147	-99.407608 
-0.253250	-3.069474	-99.402542 
-0.260431	-3.085227	-99.418411 
-0.264462	-3.090366	-99.450409 
-0.258301	-3.094572	-99.450912 
-0.252395	-3.103472	-99.450188 
-0.251425	-3.102960	-99.458450 
-0.254378	-3.089022	-99.484215 
-0.246253	-3.092925	-99.497620 
-0.253999	-3.083941	-99.496346 
-0.250358	-3.089431	-99.501678 
-0.234197	-3.085785	-99.514435 
-0.232402	-3.067155	-99.519119 
-0.234128	-3.051619	-99.539383 
