-0.998006	-0.062453	0.009210	0.062664	-0.997730	0.024656	0.007649	0.024656	0.999653
-0.998007	-0.062437	0.009174	0.062645	-0.997736	0.024449	0.007627	0.024449	0.999659
-0.998014	-0.062291	0.009404	0.062504	-0.997747	0.024368	0.007864	0.024368	0.999659
-0.997994	-0.062614	0.009374	0.062827	-0.997722	0.024573	0.007814	0.024573	0.999654
-0.997977	-0.062872	0.009484	0.063088	-0.997707	0.024514	0.007921	0.024514	0.999654
-0.997987	-0.062679	0.009685	0.062898	-0.997728	0.024165	0.008148	0.024165	0.999661
-0.997992	-0.062656	0.009268	0.062864	-0.997729	0.024210	0.007730	0.024210	0.999664
-0.998008	-0.062434	0.009048	0.062636	-0.997745	0.024137	0.007520	0.024137	0.999668
-0.998028	-0.062127	0.008948	0.062327	-0.997762	0.024232	0.007422	0.024232	0.999666
-0.998028	-0.062119	0.009025	0.062320	-0.997765	0.024131	0.007505	0.024131	0.999668
-0.998043	-0.061888	0.008924	0.062087	-0.997781	0.024070	0.007415	0.024070	0.999670
-0.998035	-0.062032	0.008826	0.062229	-0.997768	0.024211	0.007305	0.024211	0.999668
-0.998045	-0.061906	0.008590	0.062098	-0.997774	0.024319	0.007066	0.024319	0.999667
-0.998043	-0.061938	0.008592	0.062130	-0.997773	0.024275	0.007069	0.024275	0.999668
-0.998055	-0.061781	0.008313	0.061966	-0.997786	0.024167	0.006801	0.024167	0.999673
-0.998043	-0.061976	0.008261	0.062159	-0.997776	0.024088	0.006749	0.024088	0.999676
-0.998062	-0.061694	0.008172	0.061873	-0.997797	0.023930	0.006677	0.023930	0.999680
-0.998069	-0.061608	0.007982	0.061783	-0.997802	0.023973	0.006488	0.023973	0.999681
-0.998077	-0.061470	0.007968	0.061645	-0.997812	0.023891	0.006482	0.023891	0.999683
-0.998077	-0.061449	0.008110	0.061628	-0.997810	0.024022	0.006616	0.024022	0.999678
-0.998081	-0.061385	0.008105	0.061564	-0.997815	0.024002	0.006614	0.024002	0.999679
-0.998080	-0.061375	0.008311	0.061558	-0.997816	0.023965	0.006822	0.023965	0.999678
-0.998079	-0.061428	0.008008	0.061603	-0.997814	0.023908	0.006522	0.023908	0.999682
-0.998083	-0.061318	0.008368	0.061502	-0.997820	0.023922	0.006883	0.023922	0.999678
-0.998096	-0.061134	0.008219	0.061313	-0.997839	0.023641	0.006756	0.023641	0.999687
-0.998108	-0.060943	0.008202	0.061121	-0.997853	0.023532	0.006750	0.023532	0.999689
-0.998099	-0.061146	0.007775	0.061314	-0.997840	0.023600	0.006315	0.023600	0.999691
-0.998107	-0.060978	0.008061	0.061152	-0.997851	0.023552	0.006608	0.023552	0.999690
-0.998118	-0.060785	0.008167	0.060963	-0.997861	0.023604	0.006714	0.023604	0.999688
-0.998129	-0.060612	0.008013	0.060786	-0.997873	0.023546	0.006569	0.023546	0.999691
-0.998153	-0.060226	0.007991	0.060400	-0.997895	0.023602	0.006553	0.023602	0.999689
-0.998161	-0.060099	0.007989	0.060271	-0.997906	0.023461	0.006562	0.023461	0.999693
-0.998172	-0.059894	0.008118	0.060070	-0.997915	0.023600	0.006687	0.023600	0.999688
-0.998193	-0.059560	0.008003	0.059735	-0.997933	0.023681	0.006577	0.023681	0.999687
-0.998194	-0.059558	0.007880	0.059729	-0.997934	0.023671	0.006454	0.023671	0.999689
-0.998199	-0.059479	0.007850	0.059650	-0.997937	0.023734	0.006422	0.023734	0.999687
-0.998208	-0.059327	0.007831	0.059497	-0.997948	0.023679	0.006411	0.023679	0.999689
-0.998220	-0.059138	0.007744	0.059308	-0.997956	0.023822	0.006320	0.023822	0.999686
-0.998229	-0.058984	0.007783	0.059153	-0.997967	0.023715	0.006368	0.023715	0.999688
-0.998215	-0.059199	0.007867	0.059370	-0.997956	0.023633	0.006452	0.023633	0.999690
-0.998222	-0.059060	0.008076	0.059234	-0.997971	0.023365	0.006680	0.023365	0.999694
-0.998233	-0.058894	0.007846	0.059063	-0.997980	0.023406	0.006452	0.023406	0.999695
-0.998246	-0.058706	0.007671	0.058870	-0.997993	0.023318	0.006287	0.023318	0.999699
-0.998260	-0.058470	0.007673	0.058633	-0.998013	0.023078	0.006308	0.023078	0.999704
-0.998288	-0.058006	0.007546	0.058167	-0.998039	0.023118	0.006190	0.023118	0.999704
-0.998309	-0.057621	0.007741	0.057785	-0.998062	0.023073	0.006397	0.023073	0.999704
-0.998316	-0.057496	0.007788	0.057662	-0.998069	0.023114	0.006444	0.023114	0.999702
-0.998312	-0.057573	0.007682	0.057736	-0.998065	0.023073	0.006338	0.023073	0.999704
-0.998307	-0.057633	0.007899	0.057798	-0.998070	0.022689	0.006576	0.022689	0.999711
-0.998299	-0.057756	0.007907	0.057922	-0.998066	0.022549	0.006590	0.022549	0.999714
-0.998308	-0.057644	0.007702	0.057806	-0.998069	0.022753	0.006375	0.022753	0.999711
-0.998335	-0.057189	0.007575	0.057348	-0.998095	0.022760	0.006259	0.022760	0.999712
-0.998349	-0.056959	0.007464	0.057115	-0.998107	0.022799	0.006151	0.022799	0.999713
-0.998358	-0.056826	0.007304	0.056980	-0.998113	0.022890	0.005990	0.022890	0.999711
-0.998364	-0.056733	0.007171	0.056884	-0.998119	0.022882	0.005860	0.022882	0.999713
-0.998372	-0.056547	0.007427	0.056702	-0.998134	0.022671	0.006131	0.022671	0.999715
-0.998374	-0.056535	0.007335	0.056687	-0.998135	0.022644	0.006041	0.022644	0.999716
-0.998388	-0.056260	0.007561	0.056420	-0.998144	0.022927	0.006258	0.022927	0.999708
-0.998398	-0.056097	0.007467	0.056256	-0.998152	0.022989	0.006163	0.022989	0.999708
-0.998415	-0.055785	0.007477	0.055942	-0.998175	0.022764	0.006194	0.022764	0.999713
-0.998414	-0.055810	0.007475	0.055968	-0.998170	0.022916	0.006183	0.022916	0.999709
-0.998423	-0.055647	0.007410	0.055802	-0.998184	0.022713	0.006133	0.022713	0.999714
-0.998431	-0.055468	0.007681	0.055630	-0.998191	0.022820	0.006402	0.022820	0.999710
-0.998429	-0.055524	0.007488	0.055683	-0.998180	0.023149	0.006190	0.023149	0.999704
-0.998436	-0.055385	0.007661	0.055548	-0.998189	0.023089	0.006369	0.023089	0.999704
-0.998436	-0.055374	0.007692	0.055537	-0.998192	0.022969	0.006406	0.022969	0.999706
-0.998422	-0.055642	0.007603	0.055804	-0.998177	0.022991	0.006310	0.022991	0.999707
-0.998435	-0.055379	0.007821	0.055547	-0.998187	0.023176	0.006523	0.023176	0.999701
-0.998449	-0.055117	0.007839	0.055284	-0.998205	0.023028	0.006556	0.023028	0.999704
-0.998460	-0.054931	0.007762	0.055095	-0.998220	0.022854	0.006493	0.022854	0.999708
-0.998489	-0.054340	0.008203	0.054514	-0.998254	0.022759	0.006952	0.022759	0.999707
-0.998487	-0.054411	0.008016	0.054580	-0.998253	0.022615	0.006771	0.022615	0.999712
-0.998509	-0.053998	0.008002	0.054167	-0.998277	0.022571	0.006770	0.022571	0.999713
-0.998532	-0.053575	0.007939	0.053742	-0.998299	0.022589	0.006715	0.022589	0.999713
-0.998515	-0.053847	0.008261	0.054021	-0.998288	0.022444	0.007038	0.022444	0.999714
-0.998509	-0.053924	0.008517	0.054103	-0.998285	0.022379	0.007295	0.022379	0.999713
-0.998515	-0.053785	0.008656	0.053965	-0.998296	0.022187	0.007448	0.022187	0.999716
-0.998530	-0.053533	0.008484	0.053708	-0.998315	0.021964	0.007294	0.021964	0.999722
-0.998547	-0.053192	0.008659	0.053372	-0.998332	0.022008	0.007474	0.022008	0.999720
-0.998539	-0.053368	0.008476	0.053541	-0.998328	0.021775	0.007300	0.021775	0.999727
-0.998539	-0.053361	0.008503	0.053534	-0.998330	0.021695	0.007331	0.021695	0.999728
-0.998556	-0.053075	0.008358	0.053244	-0.998348	0.021597	0.007198	0.021597	0.999732
-0.998564	-0.052909	0.008438	0.053080	-0.998356	0.021615	0.007280	0.021615	0.999731
-0.998572	-0.052748	0.008458	0.052920	-0.998365	0.021615	0.007304	0.021615	0.999730
-0.998583	-0.052593	0.008154	0.052758	-0.998375	0.021544	0.007008	0.021544	0.999735
-0.998574	-0.052789	0.007957	0.052949	-0.998365	0.021532	0.006807	0.021532	0.999736
-0.998596	-0.052361	0.007984	0.052522	-0.998389	0.021476	0.006847	0.021476	0.999737
-0.998614	-0.052010	0.008121	0.052174	-0.998409	0.021402	0.006995	0.021402	0.999738
-0.998643	-0.051433	0.008139	0.051595	-0.998443	0.021208	0.007035	0.021208	0.999742
-0.998666	-0.050997	0.008166	0.051162	-0.998461	0.021397	0.007063	0.021397	0.999737
-0.998679	-0.050778	0.007915	0.050935	-0.998479	0.021103	0.006831	0.021103	0.999746
-0.998686	-0.050634	0.007938	0.050791	-0.998486	0.021096	0.006858	0.021096	0.999746
-0.998704	-0.050291	0.007834	0.050445	-0.998509	0.020851	0.006773	0.020851	0.999752
-0.998706	-0.050247	0.007839	0.050400	-0.998515	0.020705	0.006787	0.020705	0.999755
-0.998719	-0.049972	0.007945	0.050127	-0.998529	0.020657	0.006901	0.020657	0.999755
-0.998731	-0.049698	0.008207	0.049858	-0.998542	0.020683	0.007168	0.020683	0.999752
-0.998744	-0.049464	0.007968	0.049619	-0.998554	0.020682	0.006933	0.020682	0.999754
-0.998775	-0.048841	0.007987	0.048999	-0.998578	0.021004	0.006950	0.021004	0.999747
-0.998786	-0.048593	0.008054	0.048752	-0.998593	0.020877	0.007029	0.020877	0.999749
-0.998816	-0.047986	0.008009	0.048144	-0.998621	0.020918	0.006994	0.020918	0.999749
-0.998828	-0.047768	0.007867	0.047923	-0.998634	0.020819	0.006862	0.020819	0.999753
-0.998838	-0.047565	0.007731	0.047715	-0.998649	0.020565	0.006743	0.020565	0.999758
-0.998855	-0.047215	0.007680	0.047363	-0.998668	0.020481	0.006703	0.020481	0.999760
-0.998872	-0.046848	0.007707	0.046998	-0.998682	0.020625	0.006730	0.020625	0.999758
-0.998883	-0.046658	0.007546	0.046805	-0.998691	0.020616	0.006574	0.020616	0.999759
-0.998895	-0.046367	0.007705	0.046518	-0.998705	0.020604	0.006740	0.020604	0.999758
-0.998916	-0.045886	0.007865	0.046041	-0.998724	0.020764	0.006902	0.020764	0.999753
-0.998912	-0.045922	0.008078	0.046081	-0.998722	0.020739	0.007115	0.020739	0.999752
-0.998918	-0.045823	0.007887	0.045976	-0.998732	0.020490	0.006938	0.020490	0.999759
-0.998936	-0.045492	0.007617	0.045639	-0.998750	0.020390	0.006680	0.020390	0.999763
-0.998942	-0.045328	0.007815	0.045480	-0.998752	0.020622	0.006870	0.020622	0.999757
-0.998940	-0.045336	0.008028	0.045491	-0.998757	0.020356	0.007095	0.020356	0.999760
-0.998951	-0.045080	0.007996	0.045235	-0.998770	0.020302	0.007071	0.020302	0.999762
-0.998960	-0.044921	0.007845	0.045071	-0.998779	0.020229	0.006927	0.020229	0.999765
-0.998958	-0.044930	0.007975	0.045083	-0.998778	0.020269	0.007055	0.020269	0.999763
-0.998963	-0.044822	0.008021	0.044975	-0.998788	0.020018	0.007114	0.020018	0.999768
-0.998984	-0.044351	0.007995	0.044502	-0.998812	0.019864	0.007105	0.019864	0.999771
-0.999002	-0.043905	0.008234	0.044062	-0.998830	0.019944	0.007349	0.019944	0.999767
-0.999003	-0.043888	0.008154	0.044042	-0.998834	0.019793	0.007276	0.019793	0.999771
-0.999015	-0.043622	0.008201	0.043779	-0.998840	0.020057	0.007316	0.020057	0.999765
-0.999032	-0.043266	0.007962	0.043419	-0.998853	0.020184	0.007080	0.020184	0.999764
-0.999042	-0.043055	0.007828	0.043205	-0.998863	0.020138	0.006952	0.020138	0.999766
-0.999054	-0.042717	0.008137	0.042874	-0.998877	0.020181	0.007265	0.020181	0.999763
-0.999057	-0.042584	0.008435	0.042747	-0.998880	0.020274	0.007562	0.020274	0.999759
-0.999072	-0.042230	0.008471	0.042395	-0.998896	0.020257	0.007606	0.020257	0.999759
-0.999087	-0.041912	0.008250	0.042071	-0.998911	0.020167	0.007395	0.020167	0.999762
-0.999090	-0.041865	0.008144	0.042021	-0.998918	0.019950	0.007300	0.019950	0.999768
-0.999093	-0.041851	0.007901	0.042002	-0.998917	0.020028	0.007054	0.020028	0.999768
-0.999101	-0.041694	0.007694	0.041841	-0.998923	0.020041	0.006851	0.020041	0.999769
-0.999113	-0.041430	0.007522	0.041572	-0.998937	0.019911	0.006690	0.019911	0.999773
-0.999129	-0.041109	0.007189	0.041248	-0.998943	0.020309	0.006346	0.020309	0.999768
-0.999135	-0.040935	0.007300	0.041075	-0.998953	0.020133	0.006468	0.020133	0.999771
-0.999146	-0.040661	0.007340	0.040801	-0.998966	0.020062	0.006517	0.020062	0.999772
-0.999149	-0.040546	0.007559	0.040691	-0.998971	0.020045	0.006738	0.020045	0.999770
-0.999152	-0.040478	0.007540	0.040623	-0.998971	0.020164	0.006716	0.020164	0.999768
-0.999156	-0.040332	0.007847	0.040485	-0.998972	0.020391	0.007017	0.020391	0.999761
-0.999167	-0.040020	0.008042	0.040178	-0.998983	0.020471	0.007215	0.020471	0.999758
-0.999166	-0.040007	0.008208	0.040165	-0.998990	0.020130	0.007395	0.020130	0.999763
-0.999184	-0.039570	0.008147	0.039729	-0.999003	0.020364	0.007333	0.020364	0.999759
-0.999192	-0.039357	0.008153	0.039517	-0.999008	0.020531	0.007337	0.020531	0.999756
-0.999199	-0.039183	0.008136	0.039342	-0.999018	0.020394	0.007329	0.020394	0.999759
-0.999218	-0.038700	0.008100	0.038855	-0.999045	0.019983	0.007319	0.019983	0.999767
-0.999252	-0.037818	0.008040	0.037973	-0.999078	0.020029	0.007275	0.020029	0.999767
-0.999270	-0.037347	0.008074	0.037503	-0.999093	0.020166	0.007313	0.020166	0.999764
-0.999271	-0.037313	0.008139	0.037469	-0.999100	0.019908	0.007389	0.019908	0.999768
-0.999265	-0.037449	0.008163	0.037604	-0.999097	0.019778	0.007415	0.019778	0.999771
-0.999276	-0.037189	0.008027	0.037341	-0.999107	0.019773	0.007284	0.019773	0.999772
-0.999291	-0.036793	0.008010	0.036946	-0.999121	0.019830	0.007273	0.019830	0.999772
-0.999303	-0.036475	0.007968	0.036628	-0.999129	0.019991	0.007232	0.019991	0.999768
-0.999311	-0.036281	0.007870	0.036429	-0.999143	0.019666	0.007150	0.019666	0.999775
-0.999313	-0.036200	0.007997	0.036350	-0.999149	0.019502	0.007284	0.019502	0.999778
-0.999320	-0.035979	0.008068	0.036133	-0.999148	0.019953	0.007343	0.019953	0.999768
-0.999327	-0.035706	0.008363	0.035867	-0.999157	0.019992	0.007642	0.019992	0.999765
-0.999345	-0.035231	0.008306	0.035389	-0.999180	0.019683	0.007605	0.019683	0.999771
-0.999346	-0.035116	0.008579	0.035280	-0.999182	0.019756	0.007878	0.019756	0.999768
-0.999353	-0.034967	0.008403	0.035126	-0.999191	0.019592	0.007711	0.019592	0.999773
-0.999369	-0.034478	0.008530	0.034640	-0.999206	0.019692	0.007844	0.019692	0.999770
-0.999369	-0.034472	0.008616	0.034635	-0.999208	0.019616	0.007933	0.019616	0.999770
-0.999388	-0.033895	0.008638	0.034060	-0.999227	0.019640	0.007966	0.019640	0.999769
-0.999395	-0.033709	0.008526	0.033869	-0.999239	0.019351	0.007867	0.019351	0.999777
-0.999407	-0.033392	0.008407	0.033549	-0.999250	0.019345	0.007755	0.019345	0.999778
-0.999418	-0.033084	0.008322	0.033241	-0.999259	0.019433	0.007673	0.019433	0.999776
-0.999430	-0.032725	0.008336	0.032881	-0.999272	0.019377	0.007696	0.019377	0.999777
-0.999443	-0.032293	0.008373	0.032448	-0.999291	0.019126	0.007749	0.019126	0.999782
-0.999470	-0.031482	0.008291	0.031637	-0.999311	0.019392	0.007675	0.019392	0.999777
-0.999470	-0.031489	0.008254	0.031645	-0.999310	0.019457	0.007636	0.019457	0.999776
-0.999483	-0.031086	0.008236	0.031241	-0.999324	0.019394	0.007627	0.019394	0.999778
-0.999497	-0.030675	0.008114	0.030827	-0.999336	0.019409	0.007513	0.019409	0.999778
-0.999506	-0.030403	0.008034	0.030553	-0.999347	0.019280	0.007442	0.019280	0.999782
-0.999508	-0.030292	0.008101	0.030443	-0.999352	0.019197	0.007514	0.019197	0.999783
-0.999517	-0.030072	0.007817	0.030217	-0.999360	0.019174	0.007235	0.019174	0.999785
-0.999532	-0.029559	0.007892	0.029705	-0.999376	0.019111	0.007322	0.019111	0.999786
-0.999538	-0.029312	0.007992	0.029458	-0.999392	0.018679	0.007439	0.018679	0.999793
-0.999545	-0.029183	0.007693	0.029323	-0.999394	0.018752	0.007141	0.018752	0.999795
-0.999545	-0.029177	0.007656	0.029315	-0.999396	0.018655	0.007107	0.018655	0.999796
-0.999558	-0.028701	0.007742	0.028842	-0.999409	0.018723	0.007200	0.018723	0.999795
-0.999565	-0.028373	0.008056	0.028517	-0.999425	0.018359	0.007531	0.018359	0.999799
-0.999570	-0.028144	0.008219	0.028293	-0.999425	0.018671	0.007689	0.018671	0.999792
-0.999578	-0.027906	0.008116	0.028054	-0.999431	0.018706	0.007590	0.018706	0.999792
-0.999591	-0.027452	0.008089	0.027599	-0.999445	0.018644	0.007573	0.018644	0.999793
-0.999608	-0.026873	0.007813	0.027013	-0.999466	0.018379	0.007315	0.018379	0.999800
-0.999621	-0.026389	0.007850	0.026530	-0.999480	0.018348	0.007362	0.018348	0.999801
-0.999633	-0.025999	0.007627	0.026136	-0.999488	0.018446	0.007144	0.018446	0.999800
-0.999644	-0.025636	0.007361	0.025769	-0.999498	0.018459	0.006884	0.018459	0.999803
-0.999652	-0.025328	0.007413	0.025462	-0.999503	0.018567	0.006940	0.018567	0.999800
-0.999657	-0.025132	0.007389	0.025268	-0.999502	0.018895	0.006910	0.018895	0.999794
-0.999673	-0.024500	0.007335	0.024635	-0.999519	0.018848	0.006869	0.018848	0.999795
-0.999683	-0.024069	0.007405	0.024204	-0.999533	0.018662	0.006952	0.018662	0.999799
-0.999686	-0.023922	0.007532	0.024060	-0.999534	0.018777	0.007080	0.018777	0.999795
-0.999693	-0.023547	0.007656	0.023689	-0.999540	0.018951	0.007206	0.018951	0.999791
-0.999697	-0.023381	0.007764	0.023524	-0.999545	0.018895	0.007318	0.018895	0.999791
-0.999700	-0.023248	0.007752	0.023393	-0.999543	0.019147	0.007304	0.019147	0.999786
-0.999706	-0.022951	0.007799	0.023096	-0.999552	0.019052	0.007358	0.019052	0.999788
-0.999714	-0.022713	0.007543	0.022853	-0.999556	0.019112	0.007105	0.019112	0.999789
-0.999727	-0.022236	0.007246	0.022372	-0.999564	0.019258	0.006814	0.019258	0.999788
-0.999732	-0.022027	0.007145	0.022162	-0.999566	0.019422	0.006714	0.019422	0.999786
-0.999732	-0.022012	0.007124	0.022148	-0.999561	0.019663	0.006689	0.019663	0.999781
-0.999739	-0.021710	0.007180	0.021847	-0.999571	0.019515	0.006753	0.019515	0.999784
-0.999753	-0.021142	0.006908	0.021273	-0.999584	0.019472	0.006494	0.019472	0.999786
-0.999754	-0.021103	0.006775	0.021229	-0.999591	0.019187	0.006367	0.019187	0.999793
-0.999763	-0.020672	0.006887	0.020803	-0.999595	0.019414	0.006483	0.019414	0.999788
-0.999761	-0.020700	0.007014	0.020832	-0.999595	0.019373	0.006610	0.019373	0.999788
-0.999767	-0.020450	0.006990	0.020582	-0.999602	0.019288	0.006593	0.019288	0.999789
-0.999766	-0.020435	0.007100	0.020568	-0.999602	0.019315	0.006702	0.019315	0.999788
-0.999777	-0.019943	0.007008	0.020075	-0.999613	0.019254	0.006621	0.019254	0.999790
-0.999783	-0.019669	0.006943	0.019800	-0.999618	0.019298	0.006561	0.019298	0.999790
-0.999791	-0.019339	0.006605	0.019464	-0.999623	0.019375	0.006228	0.019375	0.999790
-0.999787	-0.019511	0.006735	0.019638	-0.999620	0.019333	0.006356	0.019333	0.999790
-0.999794	-0.019212	0.006605	0.019336	-0.999627	0.019270	0.006233	0.019270	0.999792
-0.999794	-0.019136	0.006828	0.019262	-0.999635	0.018966	0.006463	0.018966	0.999797
-0.999796	-0.018988	0.006972	0.019117	-0.999638	0.018941	0.006609	0.018941	0.999796
-0.999800	-0.018763	0.007012	0.018891	-0.999645	0.018779	0.006658	0.018779	0.999799
-0.999807	-0.018433	0.006789	0.018562	-0.999640	0.019365	0.006430	0.019365	0.999789
-0.999812	-0.018194	0.006775	0.018322	-0.999645	0.019345	0.006421	0.019345	0.999790
-0.999823	-0.017538	0.006811	0.017668	-0.999653	0.019524	0.006466	0.019524	0.999786
-0.999822	-0.017591	0.006796	0.017721	-0.999651	0.019580	0.006450	0.019580	0.999785
-0.999829	-0.017226	0.006753	0.017354	-0.999662	0.019385	0.006417	0.019385	0.999789
-0.999831	-0.017139	0.006709	0.017265	-0.999666	0.019240	0.006378	0.019240	0.999792
-0.999835	-0.016939	0.006519	0.017063	-0.999666	0.019438	0.006188	0.019438	0.999789
-0.999837	-0.016903	0.006375	0.017024	-0.999667	0.019395	0.006045	0.019395	0.999792
-0.999838	-0.016863	0.006308	0.016981	-0.999672	0.019167	0.005983	0.019167	0.999796
-0.999838	-0.016804	0.006392	0.016923	-0.999677	0.018957	0.006071	0.018957	0.999800
-0.999843	-0.016589	0.006238	0.016704	-0.999682	0.018886	0.005923	0.018886	0.999802
-0.999847	-0.016424	0.005976	0.016535	-0.999682	0.019055	0.005661	0.019055	0.999800
-0.999855	-0.016019	0.005842	0.016128	-0.999687	0.019118	0.005534	0.019118	0.999800
-0.999859	-0.015672	0.006071	0.015786	-0.999692	0.019141	0.005769	0.019141	0.999798
-0.999864	-0.015320	0.006055	0.015434	-0.999696	0.019225	0.005758	0.019225	0.999797
-0.999874	-0.014691	0.006097	0.014806	-0.999705	0.019241	0.005812	0.019241	0.999796
-0.999873	-0.014701	0.006171	0.014817	-0.999707	0.019135	0.005888	0.019135	0.999798
-0.999876	-0.014414	0.006332	0.014535	-0.999705	0.019449	0.006050	0.019449	0.999791
-0.999876	-0.014200	0.006816	0.014329	-0.999711	0.019316	0.006540	0.019316	0.999790
-0.999878	-0.014008	0.006927	0.014139	-0.999715	0.019260	0.006655	0.019260	0.999790
-0.999877	-0.013936	0.007170	0.014071	-0.999718	0.019158	0.006901	0.019158	0.999791
-0.999878	-0.013745	0.007396	0.013885	-0.999718	0.019259	0.007129	0.019259	0.999787
-0.999886	-0.013121	0.007434	0.013261	-0.999730	0.019097	0.007182	0.019097	0.999790
-0.999890	-0.012840	0.007374	0.012978	-0.999735	0.019012	0.007128	0.019012	0.999792
-0.999895	-0.012579	0.007208	0.012714	-0.999740	0.018914	0.006968	0.018914	0.999795
-0.999897	-0.012466	0.007145	0.012599	-0.999742	0.018899	0.006908	0.018899	0.999796
-0.999899	-0.012377	0.007063	0.012510	-0.999740	0.019069	0.006825	0.019069	0.999793
-0.999901	-0.012280	0.006880	0.012412	-0.999736	0.019360	0.006640	0.019360	0.999789
-0.999910	-0.011666	0.006628	0.011793	-0.999739	0.019561	0.006398	0.019561	0.999786
-0.999914	-0.011361	0.006639	0.011488	-0.999744	0.019492	0.006416	0.019492	0.999788
-0.999916	-0.011055	0.006824	0.011185	-0.999752	0.019275	0.006610	0.019275	0.999791
-0.999914	-0.011057	0.007013	0.011191	-0.999749	0.019421	0.006796	0.019421	0.999787
-0.999918	-0.010614	0.007130	0.010751	-0.999751	0.019580	0.006920	0.019580	0.999783
-0.999921	-0.010476	0.007010	0.010613	-0.999748	0.019790	0.006801	0.019790	0.999779
