0.027644	-0.163294	-9.799365 
0.027715	-0.146300	-9.816591 
0.037507	-0.151098	-9.809201 
0.030141	-0.151130	-9.806778 
0.015435	-0.153680	-9.821454 
0.032613	-0.148703	-9.814117 
0.017863	-0.156068	-9.809216 
0.047326	-0.138827	-9.792167 
0.008107	-0.141552	-9.824006 
0.017907	-0.146364	-9.821503 
0.035027	-0.158401	-9.804268 
0.025236	-0.156051	-9.816525 
0.025243	-0.153616	-9.816544 
0.022790	-0.156077	-9.821417 
0.035035	-0.158414	-9.809154 
0.022787	-0.151182	-9.811683 
0.032594	-0.156006	-9.814063 
0.035049	-0.151104	-9.806766 
0.027699	-0.151163	-9.814112 
0.039956	-0.155968	-9.814044 
0.022823	-0.141464	-9.819082 
0.022821	-0.148794	-9.828799 
0.022748	-0.168230	-9.813997 
0.037519	-0.146229	-9.809237 
0.027713	-0.148742	-9.819016 
0.022801	-0.148761	-9.816586 
0.010519	-0.153691	-9.816581 
0.012986	-0.151258	-9.821478 
0.020305	-0.156035	-9.801882 
0.032584	-0.158434	-9.811604 
0.020321	-0.156063	-9.811653 
0.020368	-0.143917	-9.821514 
0.017865	-0.158517	-9.814083 
0.003155	-0.156171	-9.819024 
0.027667	-0.168224	-9.821314 
0.008042	-0.161001	-9.814090 
0.020343	-0.153655	-9.821442 
0.022781	-0.160954	-9.823823 
0.008058	-0.153690	-9.811703 
0.032584	-0.158434	-9.811604 
0.015473	-0.146410	-9.833722 
0.017889	-0.153667	-9.821448 
0.022769	-0.158485	-9.811628 
0.015434	-0.146342	-9.809295 
0.030145	-0.151136	-9.809220 
0.020325	-0.156070	-9.814095 
0.000685	-0.165935	-9.823844 
0.015379	-0.168253	-9.809132 
0.039952	-0.155961	-9.811603 
0.022790	-0.148740	-9.809258 
0.017847	-0.160931	-9.806738 
0.025227	-0.158479	-9.814064 
0.020321	-0.156063	-9.811653 
0.015420	-0.153653	-9.811684 
0.015404	-0.158515	-9.809204 
0.008024	-0.168304	-9.814035 
0.017836	-0.165799	-9.806702 
0.015408	-0.158523	-9.811647 
0.015420	-0.160991	-9.823842 
0.032590	-0.155999	-9.811622 
0.012946	-0.160970	-9.811635 
0.008074	-0.148829	-9.814180 
0.032625	-0.151171	-9.826314 
0.017857	-0.163392	-9.816490 
0.012961	-0.160996	-9.821405 
