timestamp,x,y,z
2657324800,177.8125,177.8125,-7.1250
2756324864,177.8125,177.8125,-7.1250
2857324800,177.8125,177.8125,-7.1250
2956324864,177.8125,177.8125,-7.1250
3070063616,177.8125,177.8125,-7.1250
3163694080,177.8125,177.8125,-7.1250
3170063616,177.8125,177.8125,-7.1250
3363694080,177.8125,177.8125,-7.1250
3469063424,177.8125,177.8125,-7.1250
3570063616,177.8125,177.8125,-7.1250
3670063616,177.8125,177.8125,-7.1250
3769063424,177.8125,177.8125,-7.1250
3870063616,177.8125,177.8125,-7.1250
3960963584,177.8125,177.8125,-7.1250
4063694592,177.8125,177.8125,-7.1250
4170063616,177.8125,177.8125,-7.1250
40269066240,177.8125,177.8125,-7.1250
4370063872,177.8125,177.8125,-7.1250
4475433472,177.8125,177.8125,-7.1250
4576433152,177.8125,177.8125,-7.1250
4570063360,177.8125,177.8125,-7.1250
4775433216,177.8125,177.8125,-7.1250
4876433408,177.8125,177.8125,-7.1250
4969063936,177.8125,177.8125,-7.1250
5070063616,177.8125,177.8125,-7.1250
5170063360,177.8125,177.8125,-7.1250
5269063680,177.8125,177.8125,-7.1250
5370063872,177.8125,177.8125,-7.1250
5469063680,177.8125,177.8125,-7.1250
5576433152,177.8125,177.8125,-7.1250
5676432896,177.8125,177.8125,-7.1250
5769063424,177.8125,177.8125,-7.1250
5870063616,177.8125,177.8125,-7.1250
5969063936,177.8125,177.8125,-7.1250
6070063616,177.8125,177.8125,-7.1250
6170063360,177.8125,177.8125,-7.1250
6269063680,177.8125,177.8125,-7.1250
6370063872,177.8125,177.8125,-7.1250
6475433472,177.8125,177.8125,-7.1250
6570063360,177.8125,177.8125,-7.1250
6670063616,177.8125,177.8125,-7.1250
6769063424,177.8125,177.8125,-7.1250
6870063616,177.8125,177.8125,-7.1250
6969063936,177.8125,177.8125,-7.1250
7070063616,177.8125,177.8125,-7.1250
7150955008,177.8125,177.8125,-7.1250
7256324608,177.8125,177.8125,-7.1250
7363694592,177.8125,177.8125,-7.1250
7456325120,177.8125,177.8125,-7.1250
7557324800,177.8125,177.8125,-7.1250
7657324544,177.8125,177.8125,-7.1250
7756324864,177.8125,177.8125,-7.1250
7863694848,177.8125,177.8125,-7.1250
7949955584,177.8125,177.8125,-7.1250
8063693824,177.8125,177.8125,-7.1250
8150956032,177.8125,177.8125,-7.1250
8269064192,177.8125,177.8125,-7.1250
8370063872,177.8125,177.8125,-7.1250
8469063680,177.8125,177.8125,-7.1250
8570063360,177.8125,177.8125,-7.1250
8670063616,177.8125,177.8125,-7.1250
8769063936,177.8125,177.8125,-7.1250
8870064128,177.8125,177.8125,-7.1250
8969063424,177.8125,177.8125,-7.1250
9070063616,177.8125,177.8125,-7.1250
9157324800,177.8125,177.8125,-7.1250
9243586560,177.8125,177.8125,-7.1250
9357324288,177.8125,177.8125,-7.1250
9443586048,177.8125,177.8125,-7.1250
9570063360,177.8125,177.8125,-7.1250
9644587008,177.8125,177.8125,-7.1250
9769064448,177.8125,177.8125,-7.1250
9838217216,177.8125,177.8125,-7.1250
9943586816,177.8125,177.8125,-7.1250
10057324544,177.8125,177.8125,-7.1250
10163694592,177.8125,177.8125,-7.1250
10269064192,177.8125,177.8125,-7.1250
10350955520,177.8125,177.8125,-7.1250
10469063680,177.8125,177.8125,-7.1250
10557324288,177.8125,177.8125,-7.1250
10663694336,177.8125,177.8125,-7.1250
10756324352,177.8125,177.8125,-7.1250
10863693824,177.8125,177.8125,-7.1250
10962694144,177.8125,177.8125,-7.1250
11063694336,177.8125,177.8125,-7.1250
11157324800,177.8125,177.8125,-7.1250
11269063680,177.8125,177.8125,-7.1250
11350956032,177.8125,177.8125,-7.1250
11449956352,177.8125,177.8125,-7.1250
11570063360,177.8125,177.8125,-7.1250
11650956288,177.8125,177.8125,-7.1250
11769064448,177.8125,177.8125,-7.1250
11857325056,177.8125,177.8125,-7.1250
11949956096,177.8125,177.8125,-7.1250
12057324544,177.8125,177.8125,-7.1250
12157324288,177.8125,177.8125,-7.1250
12256324608,177.8125,177.8125,-7.1250
12357324800,177.8125,177.8125,-7.1250
12456324096,177.8125,177.8125,-7.1250
12557324288,177.8125,177.8125,-7.1250
12670063616,177.8125,177.8125,-7.1250
12769063936,177.8125,177.8125,-7.1250
12857324544,177.8125,177.8125,-7.1250
12969063424,177.8125,177.8125,-7.1250
13057324032,177.8125,177.8125,-7.1250
13170064384,177.8125,177.8125,-7.1250
13269063680,177.8125,177.8125,-7.1250
13370063872,177.8125,177.8125,-7.1250
13469064192,177.8125,177.8125,-7.1250
13570063360,177.8125,177.8125,-7.1250
13670064128,177.8125,177.8125,-7.1250
13769064448,177.8125,177.8125,-7.1250
13876432896,177.8125,177.8125,-7.1250
13956324352,177.8125,177.8125,-7.1250
14070063104,177.8125,177.8125,-7.1250
14170063872,177.8125,177.8125,-7.1250
14269064192,177.8125,177.8125,-7.1250
14363694080,177.8125,177.8125,-7.1250
14462694400,177.8125,177.8125,-7.1250
14563693568,177.8125,177.8125,-7.1250
14663694336,177.8125,177.8125,-7.1250
14762694656,177.8125,177.8125,-7.1250
14863693824,177.8125,177.8125,-7.1250
14962694144,177.8125,177.8125,-7.1250
15070063616,177.8125,177.8125,-7.1250
15170064384,177.8125,177.8125,-7.1250
15249955840,177.8125,177.8125,-7.1250
15357324288,177.8125,177.8125,-7.1250
15449956352,177.8125,177.8125,-7.1250
15544586240,177.8125,177.8125,-7.1250
15676433408,177.8125,177.8125,-7.1250
15775433728,177.8125,177.8125,-7.1250
15870063616,177.8125,177.8125,-7.1250
15962694656,177.8125,177.8125,-7.1250
16063693824,177.8125,177.8125,-7.1250
16176433152,177.8125,177.8125,-7.1250
16276433920,177.8125,177.8125,-7.1250
16375433216,177.8125,177.8125,-7.1250
16475432960,177.8125,177.8125,-7.1250
16570064896,177.8125,177.8125,-7.1250
16676433920,177.8125,177.8125,-7.1250
16770065408,177.8125,177.8125,-7.1250
16869064704,177.8125,177.8125,-7.1250
16962694144,177.8125,177.8125,-7.1250
17070064640,177.8125,177.8125,-7.1250
17170065408,177.8125,177.8125,-7.1250
17270065152,177.8125,177.8125,-7.1250
17369063424,177.8125,177.8125,-7.1250
17469065216,177.8125,177.8125,-7.1250
17550954496,177.8125,177.8125,-7.1250
17663694848,177.8125,177.8125,-7.1250
17770065920,177.8125,177.8125,-7.1250
17869064192,177.8125,177.8125,-7.1250
17969063936,177.8125,177.8125,-7.1250
18070065152,177.8125,177.8125,-7.1250
18170064896,177.8125,177.8125,-7.1250
18270064640,177.8125,177.8125,-7.1250
18375432192,177.8125,177.8125,-7.1250
18456326144,177.8125,177.8125,-7.1250
18570063872,177.8125,177.8125,-7.1250
18670065664,177.8125,177.8125,-7.1250
18750955520,177.8125,177.8125,-7.1250
18843586560,177.8125,177.8125,-7.1250
18943586304,177.8125,177.8125,-7.1250
19070064640,177.8125,177.8125,-7.1250
19163695104,177.8125,177.8125,-7.1250
19263694848,177.8125,177.8125,-7.1250
19362693120,177.8125,177.8125,-7.1250
19462694912,177.8125,177.8125,-7.1250
19563694080,177.8125,177.8125,-7.1250
19663693824,177.8125,177.8125,-7.1250
19770064896,177.8125,177.8125,-7.1250
19869065216,177.8125,177.8125,-7.1250
19969064960,177.8125,177.8125,-7.1250
20070064128,177.8125,177.8125,-7.1250
20163694592,177.8125,177.8125,-7.1250
20270065664,177.8125,177.8125,-7.1250
20356325376,177.8125,177.8125,-7.1250
20456325120,177.8125,177.8125,-7.1250
20557326336,177.8125,177.8125,-7.1250
20657326080,177.8125,177.8125,-7.1250
20757325824,177.8125,177.8125,-7.1250
20856326144,177.8125,177.8125,-7.1250
20956325888,177.8125,177.8125,-7.1250
21063694336,177.8125,177.8125,-7.1250
21163694080,177.8125,177.8125,-7.1250
21263693824,177.8125,177.8125,-7.1250
21349955584,177.8125,177.8125,-7.1250
21456324608,177.8125,177.8125,-7.1250
21557325824,177.8125,177.8125,-7.1250
21650954240,177.8125,177.8125,-7.1250
21757325312,177.8125,177.8125,-7.1250
21849954304,177.8125,177.8125,-7.1250
21943586816,177.8125,177.8125,-7.1250
22063693824,177.8125,177.8125,-7.1250
22176434176,177.8125,177.8125,-7.1250
22270064640,177.8125,177.8125,-7.1250
22369064960,177.8125,177.8125,-7.1250
22443585536,177.8125,177.8125,-7.1250
22576433152,177.8125,177.8125,-7.1250
22650955776,177.8125,177.8125,-7.1250
22770065408,177.8125,177.8125,-7.1250
22856325120,177.8125,177.8125,-7.1250
22969065472,177.8125,177.8125,-7.1250
23070064640,177.8125,177.8125,-7.1250
23170064384,177.8125,177.8125,-7.1250
23270066176,177.8125,177.8125,-7.1250
23369064448,177.8125,177.8125,-7.1250
23475433472,177.8125,177.8125,-7.1250
23576432640,177.8125,177.8125,-7.1250
23676434432,177.8125,177.8125,-7.1250
23750955008,177.8125,177.8125,-7.1250
23862693888,177.8125,177.8125,-7.1250
23949955072,177.8125,177.8125,-7.1250
24057325568,177.8125,177.8125,-7.1250
24144586752,177.8125,177.8125,-7.1250
24270065664,177.8125,177.8125,-7.1250
24362694656,177.8125,177.8125,-7.1250
24462694400,177.8125,177.8125,-7.1250
24557326336,177.8125,177.8125,-7.1250
24663695360,177.8125,177.8125,-7.1250
24757325824,177.8125,177.8125,-7.1250
24862693376,177.8125,177.8125,-7.1250
24949954560,177.8125,177.8125,-7.1250
25063694336,177.8125,177.8125,-7.1250
25163694080,177.8125,177.8125,-7.1250
25257326592,177.8125,177.8125,-7.1250
25362694144,177.8125,177.8125,-7.1250
25469065216,177.8125,177.8125,-7.1250
25557325824,177.8125,177.8125,-7.1250
25657325568,177.8125,177.8125,-7.1250
25757325312,177.8125,177.8125,-7.1250
25862692864,177.8125,177.8125,-7.1250
25956325376,177.8125,177.8125,-7.1250
26050955264,177.8125,177.8125,-7.1250
26170064896,177.8125,177.8125,-7.1250
26270064640,177.8125,177.8125,-7.1250
26349955072,177.8125,177.8125,-7.1250
26462693376,177.8125,177.8125,-7.1250
26563694592,177.8125,177.8125,-7.1250
26663694336,177.8125,177.8125,-7.1250
26757326848,177.8125,177.8125,-7.1250
26862694400,177.8125,177.8125,-7.1250
26949955584,177.8125,177.8125,-7.1250
27063693312,177.8125,177.8125,-7.1250
27157325824,177.8125,177.8125,-7.1250
27257325568,177.8125,177.8125,-7.1250
27362693120,177.8125,177.8125,-7.1250
27456325632,177.8125,177.8125,-7.1250
27550955520,177.8125,177.8125,-7.1250
27663693824,177.8125,177.8125,-7.1250
27776434176,177.8125,177.8125,-7.1250
27869065216,177.8125,177.8125,-7.1250
27975434240,177.8125,177.8125,-7.1250
28070064128,177.8125,177.8125,-7.1250
28170065920,177.8125,177.8125,-7.1250
28276434944,177.8125,177.8125,-7.1250
28349954048,177.8125,177.8125,-7.1250
28362694656,177.8125,177.8125,-7.1250
28544585728,177.8125,177.8125,-7.1250
28657326080,177.8125,177.8125,-7.1250
28776433664,177.8125,177.8125,-7.1250
28869064704,177.8125,177.8125,-7.1250
28975433728,177.8125,177.8125,-7.1250
29070063616,177.8125,177.8125,-7.1250
29176432640,177.8125,177.8125,-7.1250
29270065152,177.8125,177.8125,-7.1250
29369063424,177.8125,177.8125,-7.1250
29475432448,177.8125,177.8125,-7.1250
29570064384,177.8125,177.8125,-7.1250
29657325568,177.8125,177.8125,-7.1250
29763694592,177.8125,177.8125,-7.1250
29849954304,177.8125,177.8125,-7.1250
29862692864,177.8125,177.8125,-7.1250
30044585984,177.8125,177.8125,-7.1250
30176434176,177.8125,177.8125,-7.1250
30276433920,177.8125,177.8125,-7.1250
30369064960,177.8125,177.8125,-7.1250
30469064704,177.8125,177.8125,-7.1250
30570063872,177.8125,177.8125,-7.1250
30670065664,177.8125,177.8125,-7.1250
30757326848,177.8125,177.8125,-7.1250
30856325120,177.8125,177.8125,-7.1250
30975432704,177.8125,177.8125,-7.1250
31044585472,177.8125,177.8125,-7.1250
31170064384,177.8125,177.8125,-7.1250
31270066176,177.8125,177.8125,-7.1250
31369064448,177.8125,177.8125,-7.1250
31475433472,177.8125,177.8125,-7.1250
31544586240,177.8125,177.8125,-7.1250
31670065152,177.8125,177.8125,-7.1250
31782803456,177.8125,177.8125,-7.1250
31875432448,177.8125,177.8125,-7.1250
31975434240,177.8125,177.8125,-7.1250
32044587008,177.8125,177.8125,-7.1250
32170063872,177.8125,177.8125,-7.1250
32270065664,177.8125,177.8125,-7.1250
32369063936,177.8125,177.8125,-7.1250
32462692352,177.8125,177.8125,-7.1250
32563693568,177.8125,177.8125,-7.1250
32670062592,177.8125,177.8125,-7.1250
32770064384,177.8125,177.8125,-7.1250
32869064704,177.8125,177.8125,-7.1250
32969062400,177.8125,177.8125,-7.1250
33076430848,177.8125,177.8125,-7.1250
33176430592,177.8125,177.8125,-7.1250
33270065152,177.8125,177.8125,-7.1250
33362694144,177.8125,177.8125,-7.1250
33469063168,177.8125,177.8125,-7.1250
33576431616,177.8125,177.8125,-7.1250
33676429312,177.8125,177.8125,-7.1250
33738215424,177.8125,177.8125,-7.1250
33875431424,177.8125,177.8125,-7.1250
33956321280,177.8125,177.8125,-7.1250
34070065152,177.8125,177.8125,-7.1250
34176430080,177.8125,177.8125,-7.1250
34276431872,177.8125,177.8125,-7.1250
34375430144,177.8125,177.8125,-7.1250
34475429888,177.8125,177.8125,-7.1250
34570063872,177.8125,177.8125,-7.1250
34676428800,177.8125,177.8125,-7.1250
34776432640,177.8125,177.8125,-7.1250
34849955840,177.8125,177.8125,-7.1250
34981801984,177.8125,177.8125,-7.1250
35050954752,177.8125,177.8125,-7.1250
35163693056,177.8125,177.8125,-7.1250
35270066176,177.8125,177.8125,-7.1250
35369062400,177.8125,177.8125,-7.1250
35475431424,177.8125,177.8125,-7.1250
35570065408,177.8125,177.8125,-7.1250
35676430336,177.8125,177.8125,-7.1250
35782803456,177.8125,177.8125,-7.1250
35849957376,177.8125,177.8125,-7.1250
35975430144,177.8125,177.8125,-7.1250
36038213632,177.8125,177.8125,-7.1250
36176429056,177.8125,177.8125,-7.1250
36276432896,177.8125,177.8125,-7.1250
36375429120,177.8125,177.8125,-7.1250
36475428864,177.8125,177.8125,-7.1250
36570062848,177.8125,177.8125,-7.1250
36650954752,177.8125,177.8125,-7.1250
36776431616,177.8125,177.8125,-7.1250
36875431936,177.8125,177.8125,-7.1250
36975427584,177.8125,177.8125,-7.1250
37076430848,177.8125,177.8125,-7.1250
37176430592,177.8125,177.8125,-7.1250
37270065152,177.8125,177.8125,-7.1250
37356322816,177.8125,177.8125,-7.1250
37462691840,177.8125,177.8125,-7.1250
37557321728,177.8125,177.8125,-7.1250
37670064128,177.8125,177.8125,-7.1250
37776433152,177.8125,177.8125,-7.1250
37875429376,177.8125,177.8125,-7.1250
37975429120,177.8125,177.8125,-7.1250
38076432384,177.8125,177.8125,-7.1250
38170062848,177.8125,177.8125,-7.1250
38276431872,177.8125,177.8125,-7.1250
38369062912,177.8125,177.8125,-7.1250
38469062656,177.8125,177.8125,-7.1250
38576431104,177.8125,177.8125,-7.1250
38670061568,177.8125,177.8125,-7.1250
38776430592,177.8125,177.8125,-7.1250
38875430912,177.8125,177.8125,-7.1250
38962692096,177.8125,177.8125,-7.1250
39057321984,177.8125,177.8125,-7.1250
39150956544,177.8125,177.8125,-7.1250
39250956288,177.8125,177.8125,-7.1250
39349956608,177.8125,177.8125,-7.1250
39449956352,177.8125,177.8125,-7.1250
39550955520,177.8125,177.8125,-7.1250
39676428288,177.8125,177.8125,-7.1250
39770066944,177.8125,177.8125,-7.1250
39862693888,177.8125,177.8125,-7.1250
39949955072,177.8125,177.8125,-7.1250
40050958336,177.8125,177.8125,-7.1250
40144584704,177.8125,177.8125,-7.1250
40250957824,177.8125,177.8125,-7.1250
40369065984,177.8125,177.8125,-7.1250
40462692352,177.8125,177.8125,-7.1250
40550957056,177.8125,177.8125,-7.1250
40650956800,177.8125,177.8125,-7.1250
40750956544,177.8125,177.8125,-7.1250
40875429888,177.8125,177.8125,-7.1250
40975429632,177.8125,177.8125,-7.1250
41070063616,177.8125,177.8125,-7.1250
41176428544,177.8125,177.8125,-7.1250
41276432384,177.8125,177.8125,-7.1250
41375432704,177.8125,177.8125,-7.1250
41475428352,177.8125,177.8125,-7.1250
41576431616,177.8125,177.8125,-7.1250
41676431360,177.8125,177.8125,-7.1250
41776431104,177.8125,177.8125,-7.1250
41875431424,177.8125,177.8125,-7.1250
41975431168,177.8125,177.8125,-7.1250
42076430336,177.8125,177.8125,-7.1250
42176430080,177.8125,177.8125,-7.1250
42276433920,177.8125,177.8125,-7.1250
42375430144,177.8125,177.8125,-7.1250
42475429888,177.8125,177.8125,-7.1250
42576433152,177.8125,177.8125,-7.1250
42670063616,177.8125,177.8125,-7.1250
42776432640,177.8125,177.8125,-7.1250
42875432960,177.8125,177.8125,-7.1250
42975428608,177.8125,177.8125,-7.1250
43076431872,177.8125,177.8125,-7.1250
43176431616,177.8125,177.8125,-7.1250
43270066176,177.8125,177.8125,-7.1250
43375431680,177.8125,177.8125,-7.1250
43475431424,177.8125,177.8125,-7.1250
43576430592,177.8125,177.8125,-7.1250
43670061056,177.8125,177.8125,-7.1250
43770064896,177.8125,177.8125,-7.1250
43875430400,177.8125,177.8125,-7.1250
43969060864,177.8125,177.8125,-7.1250
44076429312,177.8125,177.8125,-7.1250
44176429056,177.8125,177.8125,-7.1250
44263694336,177.8125,177.8125,-7.1250
44375429120,177.8125,177.8125,-7.1250
44475428864,177.8125,177.8125,-7.1250
44576432128,177.8125,177.8125,-7.1250
44676427776,177.8125,177.8125,-7.1250
44776431616,177.8125,177.8125,-7.1250
44869062656,177.8125,177.8125,-7.1250
44969062400,177.8125,177.8125,-7.1250
45063692288,177.8125,177.8125,-7.1250
45144584192,177.8125,177.8125,-7.1250
45250957312,177.8125,177.8125,-7.1250
45356322816,177.8125,177.8125,-7.1250
45449953280,177.8125,177.8125,-7.1250
45557321728,177.8125,177.8125,-7.1250
45650956288,177.8125,177.8125,-7.1250
45757325312,177.8125,177.8125,-7.1250
45856321536,177.8125,177.8125,-7.1250
45975429120,177.8125,177.8125,-7.1250
46070063104,177.8125,177.8125,-7.1250
46170062848,177.8125,177.8125,-7.1250
46276431872,177.8125,177.8125,-7.1250
46375432192,177.8125,177.8125,-7.1250
46475427840,177.8125,177.8125,-7.1250
46576431104,177.8125,177.8125,-7.1250
46670061568,177.8125,177.8125,-7.1250
46763696128,177.8125,177.8125,-7.1250
46763696128,177.8125,177.8125,-7.1250
46969061376,177.8125,177.8125,-7.1250
46949953536,177.8125,177.8125,-7.1250
46969061376,177.8125,177.8125,-7.1250
47270064128,177.8125,177.8125,-7.1250
47369064448,177.8125,177.8125,-7.1250
47362695168,177.8125,177.8125,-7.1250
47369064448,177.8125,177.8125,-7.1250
47657320448,177.8125,177.8125,-7.1250
47776432128,177.8125,177.8125,-7.1250
47856324608,177.8125,177.8125,-7.1250
47969062912,177.8125,177.8125,-7.1250
48070066176,177.8125,177.8125,-7.1250
48169062400,177.8125,177.8125,-7.1250
48250957824,177.8125,177.8125,-7.1250
48343584768,177.8125,177.8125,-7.1250
48476434432,177.8125,177.8125,-7.1250
48563695616,177.8125,177.8125,-7.1250
48656322560,177.8125,177.8125,-7.1250
48763695104,177.8125,177.8125,-7.1250
48849956864,177.8125,177.8125,-7.1250
48950960128,177.8125,177.8125,-7.1250
49050955776,177.8125,177.8125,-7.1250
49130848256,177.8125,177.8125,-7.1250
49250959360,177.8125,177.8125,-7.1875
49362694144,177.8125,177.8125,-7.1875
49476431872,177.8125,177.8125,-7.1875
49576431616,177.8125,177.8125,-7.1875
49669062656,177.8125,177.8125,-7.2500
49770065920,177.8125,177.8125,-7.2500
49875431424,177.8125,177.8125,-7.2500
49970065408,177.8125,177.8125,-7.2500
50070065152,177.8125,177.8125,-7.3125
50169065472,177.8125,177.8125,-7.3125
50276433920,177.8125,177.8125,-7.3125
50375430144,177.8125,177.8125,-7.3125
50470064128,177.8125,177.8125,-7.3125
50570063872,177.8125,177.8125,-7.3125
50675429376,177.8125,177.8125,-7.3125
50776432640,177.8125,177.8125,-7.3125
50869063680,177.8125,177.8125,-7.3125
50970066944,177.8125,177.8125,-7.3125
51057324032,177.8125,177.8125,-7.3125
15175433216,177.8125,177.8125,-7.3125
15162693632,177.8125,177.8125,-7.3125
51343585280,177.8125,177.8125,-7.3125
